62003016	Faith	Sena nowama himu hapa tesene amowa Yesuyewi nima wayakeye. Niyewi olokeyatela timiyawemi niwa kumapekamona Eyewi niwamo kakasilise kulukeye. Ewamo kulu amunuse niyawana Keleso ma:e nowamopela: kulusaleke, ilikeye, esa: matanepa:.
43013001	Grace	Koane Helepa:pe Matanema:na:pela: Tikina kekena puwano kolotea ikila amowa, aluse Yesuyewi matanese, “Peleya: we iya:pela: Ni Ata elakemi peleya: falemi fiyama:na: ikila amowa mapatotakeye.” Aluse matanepela:, E sena ilipe hanosene himu hapawa matanakeye. Napute E himu hapawa matana amunuse honosane eta: iya:peyamakeye.
58003017	Sin	Yapene talo pinipe amowa (40) Koteyewi sena ama konomonawa sena ipima konomonana? Sena olokeyatela sitala mowa honosanewemi ili kule ela hapa tomawa sena ili ama konomonakeye.
60001014	Recommendation	Salayawa ene e ata sowa ta:tesene epapuluse, kiyawa Kote sowa ta:tapola: seli sita:latipa:. Puwano Koteyewi sowa kiyawa a ta:pa:na:nowa tikili tese sita:la:, tomayewi matanawa kulu hanosene epapuluse yemiwa kulu hanapa.
45011032	Grace	Alake Koteyewi sena sopoke, Yu senayawala, Yu senama telawala iwa sopoke tipolo selawapola: epapuluse apoyakeye. Iyewi Kote solo elewa ta:ta: iya:peyakeye. Ta:ta: iya:tapola: Koteyewi iwa kotopela: falasima:na: matanawa kamunuse, iwa hauwekilise sesema:na: matanekeye.
66006006	Description	Inapita: neyewi ta:takamake, nano falela a:pele amuna pinipe sita:ne sulu honosane emi selapita:, solo semetei topukeye. Soye selese, “Ma:na: nasene kolotea senayewi moweni sosoyewi wa:la:lopela: naposakeye. Ewa ikila semetei tima:na: tiwa kopalo semetei amuna kolotea witi fo sela moweni sosolo wa:la:lomita: kinaposakeye. Apula:, moweni sosolo semetei amunuse kopalo amuna kolotea pali witi usulupe alasi amuna sela wa:la:lopesakeye. Alawamona i olife hawana, waine hawana ikomopa,” aluse selesapekeye.
59004010	Recommendation	Aluse kine kewamo kolotea meapolose elaleke, Koteyewi kewa seselese sosolo meapolaposakeye.
44017031	Grace	Alanase, Eyawa ikiwapo semetei nowemiwa sena kesalewa kotoma:na:keye esa: ta:pelewapo elakeye. Amowa mane hekeya Enawamoke sena kesale mane iliwa amoke takalepesakeye. Apula: Eyawa Sena semetei nowa kotola amo pote epesita: ta:pele tiye apoyakeye. Sena amowa kuluwamona Koteyewi mene teisa:pekeye. Alanase, sena sopoke niyawa Kotewemi himu matana semetei tese tima:na: amowa heneye Ema tiye minapo esa: matanepa:,” Poleyawa sowa imawa au seyakeye.
43019002	Description	Alake Lome ami senayewi Yesuwa itipilise mei ona sita:ne kopotiye hekelese Piseiki sosolo ha:ti ta:pele tiyapola: timiyawa Yesu piseiwemi kataopola: apoyakeye. Aputa: piseikiyewi sao napolo i okane fo ipi mutusene epapula amoke popona amo Yesu kapela: apola:
54005014	Recommendation	Auma:pekise ne matanawa wekeye. Kesale pola sopa:la senayewi tiyapita:wa ililakeye. Tiyapola: sala kesi tiye apola:, e ko:luwala, sala amowana, seli potapola: sitalatipa:, au sela:pa:. Apula: kesale pola sopa:layewi olokeyatela timinisaleke, kisi sena semetei nowamoke potapola:, ema wepi selese, “Kewa olokeyatelalakeye.” Auma:pekitise kesale pola sopa:lama neyewi solo we se tiye kina:pa:.
