62003016	Faith	Racbeenu rinälajz Jesucrist nuunu, sa'csi gujtni lacuaa nuunu lo crujz. Sigajcza nungäjḻ gacnäjnu resa'nu, mase guetnu lacuaa guetreni.
43013001	Grace	Che gajd gaḻ dxe lanij ni laa pascw, najn Jesús asiäddzuṉgajxh xoṟni, oṟ ni jiunejzni lo guedxliujre te chääni lo Xtadni. Luxh sa'csi agajc sanälajzni rexpejṉpacni nani yu' lo guedxliujre, sinälajzzanireni par tejpas.
58003017	Sin	¿Chuxh loj bidxe'ch Dios tiuu ijz lo reyubijdz, ä? ¿La et laadi reni biajb lo dojḻ, dxejc gujtreni, huijiajbreni nez loj reyubijdz, ä?
60001014	Recommendation	Gactu si'c biuux nani rusoob xtidx xtadni. Na'cru xcäjbtu guntu redzunguijdx ni bejntu galoo che gajdtu gumbee Dios.
45011032	Grace	Dios basaan biajb guiraanu lo dojḻ, te si'c sajc gulaslajz Dios guiraanu.
66006006	Description	Biejn diagä astoo galäii guidap remanga, birii xse' te ni canii scree: ―Tej kiḻ xob xca'lu gunlu dzuun tebdxej; choṉ kiḻ salbaad xca'lu gunlu dzuun tebdxej. Niluxh na'c guhuaḻlu bin niclaza se't.
59004010	Recommendation	Coḻyajc si'c bejṉ ni xhetliidi sajc nez loj Dad Jesucrist, te laani guiliäsni la'tu gunni la'tu beṉro.
44017031	Grace	sa'csi abasoobni te dxej cheni gac Jesús juejz lo guiraa rebeṉ guedxliuj. Agule Diosni gacni juejz, sa'csi rumbechee Jesucrist chu najc beṉguijdx, chuza najc beṉsa'c. Rnilii Jesucrist rediidx ni najc guliitis. Guläs Dios Jesucrist, baspaṉsacnini lo rebeṉgut, te gacbeenu rajp Jesucrist yäḻrnibee lo guiraa recos.
43019002	Description	Bejn resoldaad te coroṉguejch, bazaḻrenini yejc Jesús. Dxejcti bahuajcwrenini te ladmoraad.
54005014	Recommendation	Ni'cni rlazä rebiuud ni najc dxa'pru guchṉaareni stehuält, chu xi'nreni, fisa'creni rolijzreni te na'c guiniyajreni rebejṉ ni rdxe'ch lojnu.
43014011	Faith	Coḻchalilajz xtidxä, che rniä narä yunää́ Xtadä, luxh Xtadä yunäj narä. O palga ditu chalilajzni sa'csi najcni xtidxä, coḻchalilajzni sa'csi abahuiitu rextzuun ni runä.
66020014	Violence	Dxejcti bacuaani yäḻgujt näjza gabijl lo bal guiboo ni najc si'c te nisdoo te ro'c checreni par tejpas. Dee najc yäḻgujt ni rojp.
58009026	Description	Palga nanab gunni si'cni rujn rebixhojz, sajpni por niejtni te chinaduxh huält cheli birixtiej guedxliuj. Luxh ṉaj, cheni bidzujṉ dxej, baluiloj Jesucrist tejtis huält, lagajc laani badeedzani xtiejnni lo Dios cheni gujtni, cuajni lo crujz te si'c badzucajni par tejpas xtojḻ rebejṉ.
44013018	Description	Tiuu ijz guläjzreni lo reyubijdz. Xhidajl huält direni nusoob xtidx Dios, niluxh empac gucnäjza Diosreni.
46011033	Recommendation	Ni'cni rniä lojtu, rebetzä, che guire'tu te gautu xchej, coḻcuäjz resa'tu.
66006012	Violence	Bahuiäza cheni batiäjsni ni rajc xho'p seiiga, luxh gujc te xuduxh, bigasboo loj gubijdx si'c te ladyas, sas bäii gujc guidebni si'c rejn.
58011035	Violence	Guyu' regunaa ni cuasac rextogoolreni, gubaṉsacreni lo rebeṉgut. Sgaiireni gujt xcuent yäḻrusacsí lacuaa nicäjbreni nusiech lajzreni te nusḻaa bejṉreni sa'csi rlajzreni xca'reni stee yäḻnabajṉ ni sajcru.
44016037	Violence	Niluxh räjp Pabl loj reguixhajg: ―Nuure najczanu beṉ roman. Batiäjḻreni baar detznu nez loj guiraa rebejṉ. Nicla niniabdiidxreni la yu' xhi dojḻ biennu. Basäureni nuure neṉ latzguiib. Leii xten roman di gusaan gac rebeṉ roman si'c. Luxh ṉaj rlajzreni gusḻaareni nuure xhiga'tz. ¡Dinu guirii si'c! Lagajc laareni sujiädsḻääreni nuunu.
45013009	Recommendation	Sa'csi lo xleii Dios caj scree: “Na'c guesnäjlu bejṉ ni di gac chäällu, na'c ju'tlu, na'c cuanlu, na'c gusgueelu, na'c chuguij lajzlu xhixten resa'lu.” Luxh palga yu' xhi stee leii rsa'ni con leii ni rnii: “Chanälajzlu resa'lu si'c sanälajzlu lagajc luj.”
62003003	Faith	Che rnaj laaznu sidzujṉ dxej gac tejganu si'c ni najc Jesucrist, dxejc rbaṉsa'cnu si'c ni gubajṉ Jesucrist lo guedxliuj.
45007022	Faith	Sa'csi neṉ lastoä, rlazäpac gusobä diidx xten xleii Dios.
50004004	Recommendation	Coḻguibalaznäjtis Dad Jesucrist; stehuält rniä: coḻguibalajz.
66001012	Description	Dxejc gubireä te bahuiä chuni'c canii loä. Che gubireä bahuiä lo gajdz gandilier oor.
58003018	Sin	¿Chu loj räjpni dipacreni jiu' lo xcäḻrusilajzni? Loj reni di nusoob xtiidxni.
43010008	Sin	Guiraa reni abiääd galoo, najcreni ganax gubaan luxh di rexiil nucuadiajg xse'ni.
60002018	Recommendation	La'tu ni najc mos, guideb yäḻnadolajz coḻgusobdiajg guiraa xtidx rexlam̲tu, xhet ganaxdi relam̲sa'c ni najc nadolajz, näjza relam̲ ni najc beṉguijdx.
44006013	Description	Dxejcti biädnäreni reniguii nani baquiḻreni te guniireni didx-xhii. Räjp reniguiire: ―Entis rniyaj Esteban leii xten toMoisés näjza guidodxanre.
47005018	Faith	Guiraa dee siääd lo Dios, nani basiäjḻ lajzni xcuent Jesucrist, dxejcti baniidxni loonu rediidx xcuent xcäḻrusiäjḻ lajzni te gusule'nu rediidxga,
59005010	Recommendation	Rebetzbidä, coḻhuii xho gudejd reniguii nani bacuaa xtidx Dios trabajw galoo, xho guläjzzareni.
44002021	Faith	Dxejc guiraa rebejṉ nani cueedx guiniab gacnäj Diosreni, reni'c siḻiaa lo dojḻ.
66007012	Faith	räjpreni: Sugacni si'c. Loj Xtiostisnu coḻye'tz sacduxhni; coḻguiliä'p xpala'nni; laatisni rajpni yäḻnajn; lojtisni coḻgudeed xquixhtios, laatisni coḻgaṉ, coḻsuxhijb lojni; laatisni rajpni yäḻrnibee näjza yäḻmilagwr. Sugacni si'c par tejpas.
60003003	Recommendation	Na'c gusucheetu ganax lo jiaatis, si'c najc guichniil yejctu, näjza biaoor ni rcaj diajgtu, guejntu, ṉaatu, näjza ladsa'c ni najc sacru.
55001008	Faith	Na'c guitujylu guiniilu rediidx xten Xtad Jesucristnu, na'cza guituinäjlu narä sa'csi yu'ä neṉ latzguiib xcuent Jesucrist. Näj luj gudejd trabajw ni siääd xcuent yäḻrusule' xtidx Dios si'ctis gacnäj Dios luj.
43017019	Description	Xcuentreni rudedä lagajc narä, te näj laareni gacnayareni con xtidxguliipaclu.
66003002	Recommendation	Coḻguibajṉ, coḻgula'tzru nani rapsijctu xcuent rextidxä nani ameer nitloj neṉ lastootu. Narä ruhuiä ditu niunsa'c dzuun xtenä nez loj Dios.
66016004	Description	Ni riojṉ anglga baslojni ni yu' neṉ xhijg ni ca'ni loj regueuu näjza cadro rliejn nis. Gubixhlojreni gujcreni rejn.
45005002	Faith	Sa'csi gujt Jesucrist, sa'csi gubaṉsacni lo rebeṉgut xcuent nuurnu, che rililajznu xtidx Dios xcuent Jesucrist, rulaslajz Dios nuurnu, ni'cni rbalajznu, rajpnu yäḻnabajṉ, su'pacnu lo xcäḻrdimbicha' Dios.
49005005	Sin	La'tu anajntu nicla tej ni rusguee chälbejṉ, nicla tej beṉdxuudx, nicla tej ni sanälaztej xhixtentisni, nicla renani rajṉ rebanäjb, nicla tej reni'c di xca' yäḻnasa'c loj Jesucrist, dizareni jiu' lo xcäḻrnibee Jesucrist, xcäḻrnibee Dios.
58011008	Faith	Sa'csi gojp toAbram yäḻrililajz, basoobni xtidx Dios che gurejdx Diosni, biriini lajdxni te huijni cadro gudeed Dios yuj lojni te cuääzni ro'c. Biriini lajdxni, mase dini gan caro chääni.
49005018	Recommendation	Lacuaa yätu nejp nani runijt bejṉ, coḻgapchee Sprit Dxan xten Dios neṉ lastootu.
61002002	Sin	Xhidajlza bejṉ sinajlreni lo xcäḻnabaṉguijdxreni, dxejcti ni'c gun siniyaj xhidajl bejṉ xnezyuj xtidxlii Dios.
49002018	Faith	Laani bejn sajc jiu' guiro’p cuaa bejṉ lo Dios con tejsi xhigab, näjza tejsi Sprit.
