62003016	Faith	Yesus em ibolow mutuk fian keyembe kukuw nu atemeko, kal keluwete: E akalem ibolow elo fukuninba keko, num abin kuluko, kuanei, nu atemeko, kal keluw te. Kasike kame, nukati em kanese emdiw kesomi, nukalem ibolow elo fukuninba keko, nukalem nakunum kumel im abin kuluko, kuanomin memen keboluwka!
43013001	Grace	Beli, Seten-Ataanim e Iskaliot abiw kayak Saimon em min Sudas em ibolow tem dawkalfolei, e Yesus elo maka im teing dim dalomin memen kese kale. Keko beli, Suda kawtiw im Abanggayemse Ding ibolow fukunkabiliw ding em mewso kese ding dim bakate, Yesus e kal kelete: Sukum ding kuw kelei, e kawin kale koleweko, iti Aatim em mit katem unoke kasike, e akalem gelewkabiliw kunum ilo ibolow mutuk fian kukuyemse em kukuw be bakileweko, ibolow mutuk fian kuw kukuw mak kukuyemse kale. Kaem ding dim bakate, Yesus so akalem gelewkabiliw kunum iso, alik alik i makuw bonggu teineko, kuinbele em wanin wansiliw kale.
58003017	Sin	40 kel itol kele ding e, Sunbin-Got e kawtiw biso sakalala keyemse kawtiw bi kante ye? I kawtiw sili sili nam kesomi, kuaneko, im fom e kawtiw banim, ok so, ais so, alik alik mesesem banim aneng ka kel dukusiliw kawtiw ite te.
60001014	Recommendation	Yutaka! Aul im auk aliwol im weng kiliko, im afak alakabiliw emdiw yukati Sunbin-Got em weng afak kakamoliwka! Yukalem suaem akokow keko, kakameliw ding dim bakate, yu yukalem kal anggil em “Kanelina! Kanelina!”, angenaliw kukuw wa bete kuw gelewemaliw te. Kate kame, yu kilelbi boliwka! Mesik esik yom kanemaliw kukuw be yulo iti bing yemde unemoke kasike!
45011032	Grace	Feinka! Kawin dim kaleem kawtiw alik alik nu Sunbin-Got em kukuyemin sawa weng beelo sakalaw keko, weng bo bo kekabuluw kasike, Sunbin-Got em sawa weng be alik alik nulo sok so ge koyemin tew kese te. Kaneyemse kasike kame, Sunbin-Got e ki keko, alik alik nulo akati “Ibolow folok so kukuw kukuyemo yo!”, yangeko, nulo fein dokoyemkabe te.
66006006	Description	Atemsi ding dim bakate, ne ketket teben finik so biliw eisneng biim mutuk e kawtiw im weng bokololin atew weng mak kililomete: “Kame olfut ding kelei, kawtiw i aluwbamin fian kesomi, mak ding makmak em aluwbamin yan kulokoliw kate, i ki keko, beem yan beete wit so bali so, belet wanin fong gel kuw weneko, wanin sukum kelokoliw te! Kate, oliw musun so, wain ais dem musun so, musun be ku kanelom wa kelokolew te!”, dangei, ne kiliko, atemsi te.
59004010	Recommendation	Kanebiliw tewe, Sunbin-Got em kiin dim e yukalem wiin de mit daliw kasike, e yulo wiin fian so keyemboke te.
44017031	Grace	Nimtew angom? Sunbin-Got e geeyemin ding mak dukulei, beem ding em dulum elo kunum mak amkoko, kolewse kasike. Kunum be kawin dim kaleem kawtiw alik alik nulo diwyemeko, kilele geeyemoke te. Geeyemoke kunum be Yesus ete te. Sunbin-Got e Yesus beelo fomkamin dim elote dawkalfolei, e iti teinse kasike, alik alik nu kilele kal keluwete: Sunbin-Got e Yesus be kawtiw num fein geeyemin kunum kelewei, nu kal kebuluw te.”, yangse te.
43019002	Description	An feiwsomi, beng ningning sok atew mak kuluko, emisik kamok im kak balam emdiw kak dim falal falal kolewsomi, kamokim atew keleweko, ilim olol nam mak minggileweko,
54005014	Recommendation	Kaneko kasike, ne ibolow fukunomeli: Kalun waneng im itol e 60 kel kelinba kebiliw waneng i iti kunum kuluko, aul dukusomeliwi, ikalem am kilele yeteboliwka! Yetebiliw tewe, maka kawtiw mak i im ken kukuw be yetemeko, Kulais gelewkabuluw kunum waneng nulo weng minyemin em mongom mak ateminba kesomi, biliw te.
43014011	Faith	‘Aatim so, neso, nulum nu mewso fewtokoko, makmak kebuluw te!’, yangi weng beelo ‘Fein!’, dangoliwka! Kate, yu ki keko, “Fein!”, nanginba keliw tewe, nem auk so kitil so aluwkabi eisneng be atemeko, beem dulum elo nelo ‘Fein!’, nangoliwka!
66020014	Violence	Beem ding dim bakate, i kuankemin so, kuansiliw kawtiw im finik im alakabiliw dim beso, alew bikati okmun atew ais dong anggol tong so kainbe beelo daliwi, ne atemsi te. Beemdiw, i mali kawtiw im wiin e sunsun finik so kulomin em fut tem bolinba kesiliw kawtiw bikati okmun atew ais dong anggol tong so kainbe kalo daliwi, ne yetemsi te. Be auk teben em kuankemin dim ete te.
58009026	Description	Akalem ete mali biimdiw banban ding am yol mutuk kawtem elo une tewe, talfut kese ding elote teleko, kameem ding dim bakate, Kulais e tulun kuw iti betbet kuluko, num sili sili nam beem dulum elote akalem kaim buseloke tew te. Kate, suaem ding alenale ding dim banimeko, kame fefe ding kele ding dim bakate, Kulais e makmak ding kuw kawin dim kale kel teleko, akalem kaim buselko, nukalem sili sili kukuw beem yan wa kulomin deiw be atin kuw banim kelewse te.
44013018	Description	Yemde unei, im 40 kel itol keko, kawtiw banim, ok banim aneng tiow dim ka kel kakameliw ding dim bakate, e im kukuw wa be ateminba tew kesomi, ilo menew ibolow kukuyemeko, yetemalenale kale.
46011033	Recommendation	Nakunum kumel kunum waneng yutaka! Kaneko kasike, yom Yesus em ibolow fukuneko, em kaim ok wanbiliw ding dim kabalak e, yu mali kunum waneng biim ibolow akal fukuneko, wanboliwka!
66006012	Violence	Atebi dim bakate, Siwsiw Men be fut beem gung kel ais kin so sok einggesiliw beelo silel kelewei, ne atemsi te. Kelewei, kawin dim kale kel bim fian mak kawin so filei, ataan e famdes fitumineko, sakik ilim minggiliw mikil nam emdiw minggilei, ne atemsi te. Atebilii, kayow akal, ailinba keko, olol nam kelei,
