62003016	Faith	Tana bona gaia Jesus Christ te lubatia na volana me mate vanighita, gaia te talutatea na nilabu ge ka dolovi utunira na lei tinoni. Na pukuna eni, ighita ghua ka talada mughua ge ka taluhorua na volada vanira rana taluutuni.
43013001	Grace	Te mua sara mua na savukolu ni Gougonu ni Lovovule, Jesus te ghilala na bona ni aho te dutu ni sara vania, ge ke sania na maramana eni, ge ke oli va righia na Tamana. Agaia te dolovira haia ra nina tinoni tara taonia tana maramana eni, me dolovira me sara tana sosoko.
58003017	Sin	?Ma rahei gaira tara nea God ge rutu vanira e vati hangavulu na niulu? Agaira rana vure ni Israel tara tangohahi mara mate tua tana bona mamaha te taho iga na beti mana ghai.
60001014	Recommendation	Kau taonia God na pukuna ighau rana dalena, ma kau bei ghoi gonighi na lei gehegehe dika tau lioni, tau gonighi tana bona tau mua ghilala mua God.
45011032	Grace	God te nera na lei tinoni soko te vaghara na lei mane pipiti na pukuna tara diu vetena. Gaia te nea eni, ge ke arovira me hangara na lei vure soko.
66006006	Description	Mi ghobudira e vati na totobo vola, na talama ni manga te bosa, “Na pukuna na vanga te dato na matena, keri ke na peluna sakai na dani ke, te manana ge ke pelua sakai na tunuva ni wheat vamua, pe tolu na tunuva ni barley vamua. Hauva, bei dikalai gea na lei ghai ni olive mana lei aloalo tara holoa nia na grape.”
59004010	Recommendation	Kau tughulio ma kau talumurighau tana matana God, ma gaia ke talumavaghau.
44017031	Grace	Na pukuna God te vilia na bongi ke detea iga na maramana talighu nia na maemane, ma gaia ke detea nina na tinoni te vilia tua. Na mane keri God te talu tatea utoa vanighita tua agaia te vola olia tana mate!”
43019002	Description	Gaira rana malaghai tara polia na pitiulu ni karukaili mara talua tana uluna Jesus. Mara pupulua nia na pupulu ni vunaghi haba te boibongi.
54005014	Recommendation	Mu ku bosa vanira na lei matesasani vaolu raini ge kara ghoi taulaghi, ma kara vahuhu daledira, ge kara hangara na lei daledira ma kara righitaoni olia na valedira, ge kara mua bosa kaleghita na dida na lei levunimate.
43014011	Faith	Kau taluutuniu tana bona tu bosa inau itatana na Mama, mana Mama itagua inau. Ke taho ke, ma kau taluutuniu na pukuna na lei butuli tu gonighi.
