62003016	Faith	Dav uut, i uure taqat drlem sever ama Slurlka aa arlem bareq auut, de maikka qurl aa arlem de auur a rlan, i ding se uut mene ma Kristus aa arlem i lua i qa quarl temiis de qa ngip bareq auut. Taqurla be ai de auur arlem never a qa, be uut narligel ka, be uure rarliq ama Kristenkena de uure kuarl temiis bareq a ra ip taquarl ama Slurlka i aa arlem never a uut.
43013001	Grace	Be qasa lua ip diip te tekmet ne ama Asmeski ama Slurlki, i ra tis ki ma’, “Ama-Angeluqa-Ka-Ngim-Manep-Sagel-Ama-Qerekka.” Be vet luqia ama giqi, dai sa ma Iesus kat drlem ai diip ka tit naver ama aivetki sagel aa Mam. De qatikka qa, dai ai de qe rarliq aa qaqet per ama aivetki. Be vet luus aa de ma Iesus ka reqerl ai maikka qe rarlik ta veviit be qatikka diip deng i qe ngip.
58003017	Sin	Taqurla dai be ra ngip sever ama qerlingki i quasiq ama qaqet de quasiq ama kaina ngen ama qevel ver a qi. Be maikka quasik ta man sever ama aiverem i sa ma Ngemumaqa qa meraqen madlek ip diip ke qurl a ra. I sa ma ages ama 40 dai quasik te narligel ama Ngemumaqa. Dai raqurla be Qa, dai maikka ama qurek per a Qa na ra.
60001014	Recommendation	Dai be qatikka mager ip ngene narligel ama Ngemumaqa, dap kula ngene narligel ama aivetki araa gamansena ip taquarl murl i qurli ngen i quasik ngene taqat drlem.
45011032	Grace	I ngen lu, ama Ngemumaqa dai sa qa mis uut ai ama vura ne auut per ama aivetki mai. I quasiq a qek i ama atluqa. I qatikka qa rekmet taqurla iv aa ngimsevetki, dai bareq uut mai.
66006006	Description	De ngu narli ip taquarl iaq aa qenem i qel sil ne ama lengi veleqes ne liirang aa ama rlatpes niirang, i iirang ngere iames. I luum aa ama qenem nge taqen ma’, “Ngi iit de ngit matna gia rletki, ip diiv ama ruus ne ama qaqet araa asmes. Taqurla be ama langin-ngim ne ama rais dai ama ranbandem aa ver ama nirlaqa, dap kua ra van a qa re ama plaua ne ama bali naqatikka ne ama langin-ngiaap i ama depguas naap. Dap kuasik mager ip ngi lenges ne ama qerlaviim, i ama uil de ngen ama wain.”
59004010	Recommendation	De maikka ngene manep nas per ama Ngemumaqa aa arlim, dai diip ka taarl na ngen.
44017031	Grace	I qa taqen taqurla i raquarli sa qa mak ne iaq ama nirlaqa ip diip ka raarl ne ama qaqet mai ver aa kot. I maikka diip ke tekmet taqurla ne aa tuaqevev ama seserl nget. I diip ke tekmet taqurla ne iak, i qa mak na qa. Be sa qa reqerl a uut mai na qa i qa maarl na qa naver ama aapngipki.”
43019002	Description	De lura ama Diitdiit-per-a-ra, ra iing ama kasikka i ama arlking per a qa de ra mu qa mene ma Iesus aa ningaqa. De ra urlis ma Iesus ne ama luanki ama blu. I qi ip taquarl ama Kingkena araa luan.
54005014	Recommendation	Taqurla dai ngu narliip lura ama sauakta as mager ip te ngerlvet dai mager ip saqiaskerlka re ngerlvet, ip diip tel sal ama arluis de re taqa uas te araa rleriirang. Ariq aip te tekmet taqurla dai diip kuasiq a nge ama ngilka ip bareq auur a nge ama qumeska ip ka taqen auut mavik.
43014011	Faith	Taqurla be mager ip ngen dru a ngen a qevep ai ngua dai qurli ngua men ne Gumam. De Gumam dai qurli qa men na ngua. Dap ariq aip kuasik ngen dru a ngen a qevep sevet gua lengi naik, dai mager ip ngenet lu re ama rleriirang ama dlek-pem-iirang i sa ngua rekmet niirang. De ngen dru a ngen a qevep sever auun, ngu ne Gumam.
66020014	Violence	Be qa verleset ne ama aapngipki ara gamansena, de ngen ama luqup i qurl ama ngipta ver a qi. Baiv aa, de qa rlu ne liirang aa mai de ngen ama qaqet semer ama altingki i quasik tem ngim be dengdeng. I luqia ama altingki i ai de ngul sil sever a qi, dai ama aapngipki ip ma iiram.
