62003016	Faith	ସେ ଆମ୍ଭମାନଙ୍କ ନିମନ୍ତେ ଆପଣା ପ୍ରାଣ ଦାନ କରିବା ଦ୍ୱାରା ଆମ୍ଭେମାନେ ପ୍ରେମର ପରିଚୟ ପାଇଅଛୁ; ପୁଣି, ଭାଇମାନଙ୍କ ନିମନ୍ତେ ଆମ୍ଭମାନଙ୍କର ମଧ୍ୟ ପ୍ରାଣ ଦାନ କରିବା ଉଚିତ।
43013001	Grace	ନିସ୍ତାର ପର୍ବ ହେବା ପୂର୍ବରୁ ଯୀଶୁ ଏହି ଜଗତରୁ ପିତାଙ୍କ ନିକଟକୁ ଆପଣାର ପ୍ରୟାଣ କରିବାର ସମୟ ଉପସ୍ଥିତ ଜାଣି, ଜଗତରେ ଥିବା ନିଜର ଯେଉଁ ଲୋକମାନଙ୍କୁ ସେ ପ୍ରେମ କରି ଆସୁଥିଲେ, ସେମାନଙ୍କ ପ୍ରତି ଚୂଡ଼ାନ୍ତ ପ୍ରେମ ପ୍ରକାଶ କଲେ।
58003017	Sin	ଆଉ କେଉଁମାନଙ୍କ ଉପରେ ଚାଳିଶ ବର୍ଷ ପର୍ଯ୍ୟନ୍ତ ସେ ବିରକ୍ତ ହୋଇଥିଲେ? ଯେଉଁମାନେ ପାପ କରିଥିଲେ, ଯେଉଁମାନଙ୍କ ଶବ ପ୍ରାନ୍ତରରେ ପଡ଼ି ରହିଥିଲା, କଅଣ ସେମାନଙ୍କ ଉପରେ ନୁହେଁ?
60001014	Recommendation	ତୁମ୍ଭମାନଙ୍କ ପୂର୍ବ ଅଜ୍ଞାନତା ସମୟର କୁଅଭିଳାଷର ଅନୁରୂପୀ ହୁଅ ନାହିଁ,
45011032	Grace	କାରଣ ସମସ୍ତଙ୍କୁ ଦୟା କରିବା ନିମନ୍ତେ ଈଶ୍ବର ସମସ୍ତଙ୍କୁ ଅନାଜ୍ଞାବହତାରେ ସମର୍ପଣ କରିଅଛନ୍ତି।
66006006	Description	ଆଉ ମୁଁ ଚାରି ପ୍ରାଣୀଙ୍କ ମଧ୍ୟରୁ ନିର୍ଗତ ହେଲା ପରି ଏହି ସ୍ୱର ଶୁଣିଲି, ଟଙ୍କାକୁ ସେରେ ଗହମ ଓ ଟଙ୍କାକୁ ତିନି ସେର ଯବ ହେବ, କିନ୍ତୁ ତୁମ୍ଭେ ତୈଳ ଓ ଦ୍ରାକ୍ଷାରସ କ୍ଷତି କର ନାହିଁ।
59004010	Recommendation	ପ୍ରଭୁଙ୍କ ଛାମୁରେ ଆପଣା ଆପଣାକୁ ନତ କର, ତାହାହେଲେ ସେ ତୁମ୍ଭମାନଙ୍କୁ ଉନ୍ନତ କରିବେ।
44017031	Grace	କାରଣ ଯେଉଁ ଦିନ ସେ ଆପଣା ନିରୂପିତ ବ୍ୟକ୍ତିଙ୍କ ଦ୍ୱାରା ଧାର୍ମିକତାରେ ଜଗତର ବିଚାର କରିବେ, ଏହିପରି ଗୋଟିଏ ଦିନ ସ୍ଥିର କରିଅଛନ୍ତି, ଆଉ ତାହାଙ୍କୁ ମୃତମାନଙ୍କ ମଧ୍ୟରୁ ଉତ୍ଥାପନ କରି ଏହି ବିଷୟରେ ସମସ୍ତଙ୍କ ନିକଟରେ ପ୍ରମାଣ ଦେଇଅଛନ୍ତି।
43019002	Description	ପୁଣି, ସୈନ୍ୟମାନେ କଣ୍ଟାର ମୁକୁଟ ବନାଇ ତାହାଙ୍କ ମସ୍ତକରେ ଦେଲେ ଓ ତାହାଙ୍କୁ କୃଷ୍ଣଲୋହିତ ବର୍ଣ୍ଣ ବାହ୍ୟ ବସ୍ତ୍ର ପିନ୍ଧାଇଲେ;
54005014	Recommendation	ଅତଏବ, ମୋହର ଇଚ୍ଛା, ଯୁବତୀ ବିଧବାମାନେ ବିବାହ କରନ୍ତୁ, ସନ୍ତାନ ପ୍ରସବ କରନ୍ତୁ, ଗୃହକାର୍ଯ୍ୟ ପରିଚାଳନା କରନ୍ତୁ, ନିନ୍ଦା କରିବା ପାଇଁ ଶତ୍ରୁକୁ କୌଣସି ସୁଯୋଗ ନ ଦିଅନ୍ତୁ;
43014011	Faith	ମୁଁ ଯେ ପିତାଙ୍କଠାରେ ଅଛି ଓ ପିତା ମୋʼ ଠାରେ ଅଛନ୍ତି, ମୋହର ଏହି କଥା ବିଶ୍ୱାସ କର, ନତୁବା କର୍ମ ଯୋଗୁଁ ହେଲେ ବିଶ୍ୱାସ କର।
66020014	Violence	ତତ୍ପରେ ମୃତ୍ୟୁ ଓ ପାତାଳକୁ ଅଗ୍ନିମୟ ହ୍ରଦରେ ପକାଗଲା। ଏହି ମୃତ୍ୟୁ, ଅର୍ଥାତ୍‍ ଅଗ୍ନିମୟ ହ୍ରଦ, ଦ୍ୱିତୀୟ ମୃତ୍ୟୁ।
58009026	Description	ତାହାହେଲେ ଜଗତର ପତ୍ତନ ସମୟଠାରୁ ଥରକୁଥର ତାହାଙ୍କୁ ମୃତ୍ୟୁଭୋଗ କରିବାକୁ ହୋଇଥାଆନ୍ତା; କିନ୍ତୁ ଏବେ ସେ ଯୁଗାନ୍ତ ସମୟରେ ଆପଣାକୁ ବଳି ରୂପେ ଉତ୍ସର୍ଗ କରିବା ଦ୍ୱାରା ପାପ ଦୂର କରିବାକୁ ପ୍ରକାଶିତ ହୋଇଅଛନ୍ତି।
44013018	Description	ପରେ ପ୍ରାୟ ଚାଳିଶ ବର୍ଷ ପର୍ଯ୍ୟନ୍ତ ପ୍ରାନ୍ତରରେ ସେ ସେମାନଙ୍କ ବ୍ୟବହାର ସହ୍ୟ କଲେ,
46011033	Recommendation	ଅତଏବ, ମୋହର ଭାଇମାନେ, ତୁମ୍ଭେମାନେ ଭୋଜନ କରିବା ନିମନ୍ତେ ସମବେତ ହେବା ସମୟରେ ପରସ୍ପର ପାଇଁ ଅପେକ୍ଷା କର।
66006012	Violence	ମେଷଶାବକ ଷଷ୍ଠ ମୁଦ୍ରା ଭାଙ୍ଗିବା ସମୟରେ ମୁଁ ଦେଖିଲି, ମହା ଭୂମିକମ୍ପ ହେଲା, ସୂର୍ଯ୍ୟ ଚଟବସ୍ତ୍ର ପରି କଳା ବର୍ଣ୍ଣ ଓ ଚନ୍ଦ୍ର ସମ୍ପୂର୍ଣ୍ଣ ରକ୍ତ ବର୍ଣ୍ଣ ପରି ହେଲା,
