62003016	Faith	Kit taan nal in namnau baktetebes sa deng Kristus . Un namnau kit isi , tiata Un sao Un apa ka le mate seda kita . Undeng na , kit musti sao kit apan ni taung kit pail-kakan nas kon .
43013001	Grace	Leol tene Paska la mana le mulai kon , Yesus tanan son noan , Un oras sa maa lius son , le Un musti puti nang soleng apan-kloma kia , le pait lako Un Ama in ne sorga kua . Mo Un namnau Un atulin in ne apan-kloma ki ngias isi , didiin Un sao Un aap-ina ka tetema bel one .
58003017	Sin	Hidim , atuil in tao Ama Lamtua Allah le komali didiin taun buk aat tas , asiis sa ? Nas kit upu kia-kaon nas kon . Ta oen nuil dadaat se maan in ete tuun na , didiin oen mates le puan se las .
60001014	Recommendation	Mi musti hii-ming se Ama Lamtua Allah , banansila el tana-ana man hii-ming se un ina-aman nas sa . Hmunan nu , mi taan Ama Lamtua lalan in nuli ka lo bii , mo halas ni , mi tanan son . Tiata , nuil muid mi in tao dadaat tas deken tia . Ta na , mi lalan in nuli blaan na .
45011032	Grace	Halas ni Ama Lamtua ngat atuil Yahudi las nol atuil Yahudi lo kas , hnika mes sii . Lole oen totoang tao muid Un in koma ka lo , banansila el oen ne bui dalen , man taan lalan in puti lo . Un nang le daid ela , halin Un tulu bel totoang atuli li Un dalen in namnau ka .
66006006	Description	Hidi kon auk hii kam hnika el fala mes puti deng hmukit 4 in muun ising nas hlala ka . Faal na tek noan , “ Mam muik oras lubu muun isi se apan-kloma kia . Atuli li gaji lelo mesa lam sos nal ael beas mok anang ngas tilu ; eta ael beas banan nam mok mes sii . Mo eta mam oras lubu ka maa lius son nam , atuli li boel tao didaa saitun ina nol anggor ina in se klapa la daleng ngas deken . ”
59004010	Recommendation	Eta mi nangan taan baktetebes noan , meman mi tom in laok se Ama Lamtua Allah sila-mata kua lo , halas-sam Un nikit mi le daid atuil in toma , se Un sila-mata ka .
44017031	Grace	Un kon tulu bel oras mes son , le hukung apan-kloma ki isin nas totoang , undeng oen in kula-sala ngas . Nol Un kon tulu Un Atulin in nutus dasi ka meman son . Mam Atuling na nutus hukung nga nol in toma . Halas ni langa son noan , Atuling in nutus dasi ka mo asii . Un mate , molam Ama Lamtua Allah belen le nuli pait son . ”
43019002	Description	Tentara nas kon kat klais bango le naneng taon daid hlotong . Hidim oen tudan hlotong duli na laok se Yesus bon na , le tao banansila el noan oen nikit laih balu mesa , man pake hlotong lahi . Oen kon pake bel Yesus kaod blatas mea-mamaten mesa , banansila el taom lahi las in pake ngas . Hidim oen bilu-aa kuti-kuti Un le tekan noan , “ Sah lo , ku tek noan ku niam Laih atuil Yahudi kia ! ” Nol oen kon diuk-papas noebabain Una .
54005014	Recommendation	Tiata in banan dui ka , bebalu in muda bii ngas saap ulang pait , le halin nam oen hua , nol mana-koet oen um-elan nas esan . Nini ela lam , atuil in mus nol kita ngas , haup lalan le tao didaa kit ngalan nias lo .
43014011	Faith	Parsai se Au , ta Auk butu-kil babanan nol Auk Amang ngua , nol Un kon butu-kil babanan nol Au . Mo eta mi parsai nal ela lo kam , mi musti parsai se Auk tia , undeng mi net dais man Auk in tao son nas .
66020014	Violence	Hidi na kon , Ama Lamtua Allah pasang soleng Hmate ka , lako tasi ai man kaloe tutungus sa . Un kon pasang soleng Atuil in Mate ngas Mana la , lako se tasi ai na dalen . Tasi ai na ka , maan in mate oe dua la na .
58009026	Description	Ta eta Un musti tama taun-taun banansila el tulu agama blaan nas sam , na nahin na noan , Un musti mate oe-oe , le kose soleng atuli li in kula-sala ngas , kilan deng lo-lolo apan-kloma ki in dadi ka , maa pes leol neot nia . Molota Un tao ela lo . Ta tom nol Ama Lamtua oras sa , Un mate son suma oe mes sii , le kose soleng totoang in kula-sala man atuli li in dake ngas .
44013018	Description	Kon nam , oen daad seda-seda se maan epeng ngas lako pes taun buk aat . Dedeng na oen nam bon batu , mo Ama Lamtua pela-noen oen nol in kehe tuun .
46011033	Recommendation	Tiata kaka-pail in namnau me ! Eta mi nakbua le kaa se Ama Lamtua mija la lam , mi musti natang apa .
66006012	Violence	Hidi nam , Lae-blai Ana ka bok segel nomer eneng nga . Nahkitu lam , auk ngat net lul-beko tene . Kon lelo la daid mitang , banansila el kitu mitang nga , nol bulan na daid mea el dala ka .
